lat,lon,depth,Jfix
38.063,-73.846,6,24.601
-10.54,143.98,1,25.1347395
55.5101,18.3332,10,25.404
23.18,-172.2,70,25.55
27.4,-175.7,70,25.55
27,-179.7,70,25.55
25.69,-170.94,70,25.55
24.9573,-167.013,70,25.55
23.4065,-160.6528,70,25.55
18.5126,-156.9894,70,25.55
19.5,-159,70,25.55
21,-159,70,25.55
20.2318,-158.9203,70,25.55
-26.1294,112.0482,1,25.74564
-10.48,139.23,5,25.928505
-24.6411,112,1,26.05224
-38.5,-73.78,1,26.1351315
40.534,-71.364,6,27.0465
-10.75,138.77,5,27.2110785
-5.503,152.1,5,27.3510925
-11.88,128.28,5,27.9760455
-18.5701,116.686,1,28.25976
-6.17,152.5,5,28.439851
40.605,-71.78,6,28.5795
30.85,127.56,25,28.6233
40.026,-70.146,6,29.9665
55.5,10.85,1,30.441
-25.6508,112.0001,1,30.73884
-17.0068,118.8859,1,30.93156
-14.7,-170,7.66,30.99799
-14.7,-170,7.66,31.06077
-21.8359,113.2978,1,31.28196
39.231,-73.278,6,32.5945
-4.0767,152.5393,6.3,32.682538
39.726,-72.493,6,33.215
-19.06,148.98,5,33.22157
12.8996,74.3012,5,35.45245
25.97,-175,97.5,35.5875
28,-170,97.5,35.5875
23.18,-172.2,97.5,35.5875
27.4,-175.7,97.5,35.5875
27,-179.7,97.5,35.5875
25.69,-170.94,97.5,35.5875
24.9573,-167.013,97.5,35.5875
24.2185,-164.011,97.5,35.5875
23.4065,-160.6528,97.5,35.5875
18.5126,-156.9894,97.5,35.5875
18.94,-154.8,97.5,35.5875
19.5,-157,97.5,35.5875
20.5,-161,97.5,35.5875
20.2425,-156.5,97.5,35.5875
20.2318,-158.9203,97.5,35.5875
19.1167,-162.2167,97.5,35.5875
20.5,-161.5,97.5,35.5875
-28.1708,112.8139,1,36.36276
40.319,-69.825,6,36.4635
21.5002,-157.0028,100,36.5
23.4869,-156.9787,100,36.5
25.002,-154.4953,100,36.5
23.4871,-155.1125,100,36.5
22.7498,-157.9988,100,36.5
19.7231,-156.449,100,36.5
19.6523,-156.4525,100,36.5
19.1774,-155.2317,100,36.5
20.509,-155.4701,100,36.5
20.1377,-156.4033,100,36.5
20.1377,-156.4871,100,36.5
21.5979,-156.373,100,36.5
23.5701,-157.6455,100,36.5
22.7455,-158.0212,100,36.5
40.11,-71.61,5,36.5
-10.5,-170,7.66,36.590885
-5.59,147.41,60,36.865
-22.6941,112.7855,1,40.1208
-30.9295,114.265,1,40.27848
38.489,-73.403,6,40.88
33.3008,32.3425,16,42.0403715
-11,-170,7.66,43.93724
-22.2697,113.0396,1,44.12412
33.2062,32.3068,16,45.981532
19.2293,112.0513,1,46.647
-31.6775,115.1651,1,46.85724
33.2085,32.3877,16,46.9361895
40.144,-71.081,6,47.45
33.3093,32.0997,16,48.18
-28.9955,113.1348,1,48.40776
-30.169,114.6777,1,48.58296
-13,-170,7.66,49.160025
-28.5857,112.9717,1,50.73792
33.5042,32.3422,16,51.413462
25.97,-175,142.5,52.0125
28,-170,142.5,52.0125
23.18,-172.2,142.5,52.0125
27.4,-175.7,142.5,52.0125
24.9573,-167.013,142.5,52.0125
24.2185,-164.011,142.5,52.0125
23.4065,-160.6528,142.5,52.0125
18.5126,-156.9894,142.5,52.0125
21,-159,142.5,52.0125
20.2318,-158.9203,142.5,52.0125
19.1167,-162.2167,142.5,52.0125
21.5002,-157.0028,150,54.75
23.4869,-156.9787,150,54.75
25.002,-154.4953,150,54.75
23.4871,-155.1125,150,54.75
22.7498,-157.9988,150,54.75
19.7231,-156.449,150,54.75
19.6523,-156.4525,150,54.75
19.1774,-155.2317,150,54.75
20.509,-155.4701,150,54.75
20.1377,-156.4033,150,54.75
20.1377,-156.4871,150,54.75
21.5979,-156.373,150,54.75
23.5701,-157.6455,150,54.75
22.7455,-158.0212,150,54.75
-23.9808,112.0118,1,56.86116
36.3459,-74.2047,1.74,57.5100935
35.6651,-75.3683,23.7,63.353269
21.5002,-157.0028,175,63.875
9.9244,75.6386,10,65.6051
-10,130,25,65.7
35.6651,-75.3683,1.42,67.1328075
9.9244,75.6386,5,69.7807
12.8996,74.3012,1,70.90855
54.9376,14.0306,1,74.46
9.9244,75.6386,1,78.72685
35.6651,-75.3683,6.91,79.386259
0,142,15,80.445416
57.2796,19.907,10,81.468
15.3318,73.1325,1,82.5338
35.6651,-75.3683,14.19,85.197716
36.3459,-74.2047,37.63,89.697874
35.7059,-74.3388,101.66,94.2411385
-5.59,147.41,5,98.185
36.3317,-75.6427,1.82,98.2871635
39.22,-73.95,5,110.228248
36.3349,-74.9746,9.86,116.323675
0,142,1,142.5909
0,142,1,142.5912285
36.3317,-75.6427,8.4913,146.13359
36.3459,-74.2047,16.16,154.535379
-10.5,133,25,175.2
35.7059,-74.3388,50.06,207.3752975
-5.59,147.41,30,222.65
36.3317,-75.6427,18.7,226.040704
